clade_name	MAA20062_metaphlan	MAA20060_metaphlan	MAA20056_metaphlan	MAA20054_metaphlan	MAA20053_metaphlan	MAA20052_metaphlan	MAA20050_metaphlan	MAA20049_metaphlan	MAA20047_metaphlan	MAA20046_metaphlan	MAA20045_metaphlan	MAA20044_metaphlan	MAA20042_metaphlan	MAA20040_metaphlan	MAA20039_metaphlan	MAA20037_metaphlan	MAA20036_metaphlan	MAA20034_metaphlan	MAA20032_metaphlan	MAA20031_metaphlan	MAA20028_metaphlan	MAA20027_metaphlan	MAA20026_metaphlan	MAA20024_metaphlan	MAA20023_metaphlan	MAA20021_metaphlan	MAA20020_metaphlan	MAA20019_metaphlan	MAA20018_metaphlan	MAA20015_metaphlan	MAA20014_metaphlan	MAA20013_metaphlan	MAA20011_metaphlan	MAA20010_metaphlan	MAA20009_metaphlan	MAA20007_metaphlan	MAA20004_metaphlan	MAA20003_metaphlan	MAA20002_metaphlan	MAA20001_metaphlan	K155_S76_metaphlan	K154_S75_metaphlan	K150_S71_metaphlan	K147_S68_metaphlan	K146_S67_metaphlan	K145_S66_metaphlan	K144_S65_metaphlan	K142_S63_metaphlan	K141_S62_metaphlan	K140_S51_metaphlan	K138_S49_metaphlan	K136_S47_metaphlan	K133_S44_metaphlan	K131_S42_metaphlan	K122_S33_metaphlan	K121_S32_metaphlan	K120_S31_metaphlan	K117_S28_metaphlan	K116_S27_metaphlan	K115_S26_metaphlan	K114_S25_metaphlan	K113_S24_metaphlan	K112_S23_metaphlan	K111_S22_metaphlan	K108_S19_metaphlan	K107_S18_metaphlan	K102_S13_metaphlan	K101_S12_metaphlan	K100_S11_metaphlan	K093_S4_metaphlan	K092_S3_metaphlan	K090_S1_metaphlan	K088_S24_metaphlan	K0882_S28_metaphlan	K085_S21_metaphlan	K081_S17_metaphlan	K080_S16_metaphlan	K079_S15_metaphlan	K077_S13_metaphlan	K076_S12_metaphlan	K074_S10_metaphlan	K072_S8_metaphlan	K071_S7_metaphlan	K070_S6_metaphlan	K069_S5_metaphlan	K065_S1_metaphlan	K063_S43_metaphlan	K0622_S11_metaphlan	K056_S36_metaphlan	K054_S34_metaphlan	K052_S32_metaphlan	K051_S31_metaphlan	K048_S28_metaphlan	K0487_S2_metaphlan	K039_S19_metaphlan	K01315_S43_metaphlan	CD184_S184_metaphlan	CD183_S183_metaphlan	CD182_S182_metaphlan	CD181_S181_metaphlan	CD180_S180_metaphlan	CD175_S163_metaphlan	CD174_S159_metaphlan	CD173_S155_metaphlan	CD172_S151_metaphlan	CD171_S178_metaphlan	CD170_S174_metaphlan	CD169_S170_metaphlan	CD168_S166_metaphlan	CD167_S162_metaphlan	CD166_S158_metaphlan	CD165_S154_metaphlan	CD164_S150_metaphlan	CD163_S177_metaphlan	CD162_S173_metaphlan	CD161_S169_metaphlan	CD159_S161_metaphlan	CD158_S157_metaphlan	CD157_S153_metaphlan	CD156_S149_metaphlan	CD155_S176_metaphlan	CD154_S172_metaphlan	CD153_S168_metaphlan	CD152_S164_metaphlan	CD151_S160_metaphlan	CD147_S147_metaphlan	CD146_S135_metaphlan	CD145_S123_metaphlan	CD144_S111_metaphlan	CD143_S99_metaphlan	CD142_S87_metaphlan	CD141_S75_metaphlan	CD140_S63_metaphlan	CD139_S146_metaphlan	CD138_S134_metaphlan	CD137_S122_metaphlan	CD136_S110_metaphlan	CD135_S98_metaphlan	CD134_S86_metaphlan	CD133_S74_metaphlan	CD132_S62_metaphlan	CD131_S145_metaphlan	CD130_S133_metaphlan	CD129_S121_metaphlan	CD128_S109_metaphlan	CD127_S97_metaphlan	CD126_S85_metaphlan	CD125_S73_metaphlan	CD124_S61_metaphlan	CD123_S144_metaphlan	CD122_S132_metaphlan	CD121_S120_metaphlan	CD120_S108_metaphlan	CD119_S96_metaphlan	CD118_S84_metaphlan	CD116_S60_metaphlan	CD115_S143_metaphlan	CD114_S131_metaphlan	CD113_S119_metaphlan	CD112_S107_metaphlan	CD110_S83_metaphlan	CD109_S71_metaphlan	CD108_S59_metaphlan	CD107_S142_metaphlan	CD106_S130_metaphlan	CD105_S118_metaphlan	CD104_S106_metaphlan	CD103_S94_metaphlan	CD102_S82_metaphlan	CD101_S70_metaphlan	CD100_S58_metaphlan	CD099_S141_metaphlan	CD098_S129_metaphlan	CD097_S117_metaphlan	CD096_S105_metaphlan	CD095_S93_metaphlan	CD094_S81_metaphlan	CD093_S69_metaphlan	CD092_S57_metaphlan	CD091_S140_metaphlan	CD090_S128_metaphlan	CD089_S116_metaphlan	CD088_S104_metaphlan	CD087_S92_metaphlan	CD086_S80_metaphlan	CD085_S68_metaphlan	CD084_S56_metaphlan	CD083_S139_metaphlan	CD082_S127_metaphlan	CD081_S115_metaphlan	CD080_S103_metaphlan	CD079_S91_metaphlan	CD078_S79_metaphlan	CD077_S67_metaphlan	CD076_S55_metaphlan	CD075_S138_metaphlan	CD074_S126_metaphlan	CD073_S114_metaphlan	CD072_S102_metaphlan	CD071_S90_metaphlan	CD070_S78_metaphlan	CD069_S66_metaphlan	CD068_S54_metaphlan	CD067_S137_metaphlan	CD066_S125_metaphlan	CD065_S113_metaphlan	CD064_S101_metaphlan	CD063_S89_metaphlan	CD062_S77_metaphlan	CD061_S65_metaphlan	CD060_S53_metaphlan	CD059_S136_metaphlan	CD058_S124_metaphlan	CD057_S112_metaphlan	CD056_S100_metaphlan	CD055_S88_metaphlan	CD054_S76_metaphlan	CD053_S64_metaphlan	CD052_S52_metaphlan	CD051_S48_metaphlan	CD050_S42_metaphlan	CD049_S36_metaphlan	CD048_S30_metaphlan	CD047_S24_metaphlan	CD046_S18_metaphlan	CD045_S12_metaphlan	CD044_S6_metaphlan	CD043_S47_metaphlan	CD042_S41_metaphlan	CD041_S35_metaphlan	CD040_S29_metaphlan	CD039_S23_metaphlan	CD038_S17_metaphlan	CD037_S11_metaphlan	CD036_S5_metaphlan	CD035_S46_metaphlan	CD034_S40_metaphlan	CD033_S34_metaphlan	CD032_S28_metaphlan	CD031_S22_metaphlan	CD030_S16_metaphlan	CD029_S10_metaphlan	CD028_S4_metaphlan	CD027_S45_metaphlan	CD026_S39_metaphlan	CD025_S33_metaphlan	CD024_S27_metaphlan	CD023_S21_metaphlan	CD022_S15_metaphlan	CD021_S9_metaphlan	CD020_S3_metaphlan	CD019_S44_metaphlan	CD018_S38_metaphlan	CD017_S32_metaphlan	CD016_S26_metaphlan	CD015_S20_metaphlan	CD014_S14_metaphlan	CD013_S8_metaphlan	CD012_S2_metaphlan	CD011_S43_metaphlan	CD010_S37_metaphlan	CD009_S31_metaphlan	CD008_S25_metaphlan	CD007_S19_metaphlan	CD006_S13_metaphlan	CD005_S7_metaphlan	CD004_S1_metaphlan	CD003_S51_metaphlan	CD002_S50_metaphlan	CD001_S49_metaphlan	BX3094_S12_metaphlan	BX3091_S9_metaphlan	BX3089_S6_metaphlan	BX3088_S3_metaphlan	BX3085_S20_metaphlan	BX3084_S17_metaphlan	BX3075_S14_metaphlan	BX3074_S11_metaphlan	BX3073_S8_metaphlan	BX3070_S5_metaphlan	BX3069_S2_metaphlan	BX3068_S22_metaphlan	BX3067_S19_metaphlan	BX3066_S16_metaphlan	BX3064_S13_metaphlan	BX3063_S10_metaphlan	BX3062_S7_metaphlan	BX3061_S4_metaphlan	BX3060_S1_metaphlan	BX3059_S21_metaphlan	BX3055_S18_metaphlan	BX3054_S15_metaphlan
Acidaminococcus_sp_CAG_542	0	0	0.00013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01915	0	0	0	0	0	0	0	0	0	0	0	0	0.01413	0	0	0	0	0	0	0	0.00139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.30795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phascolarctobacterium_faecium	0.06367	0	0.47641	0.07652	1.49027	0.51418	0	0.01071	0.32309	0	1.62228	0	0	0	0.44281	0.01284	0.47733	0.65807	0.21603	1.56624	0	0	1.87075	1.14869	0.11632	1.53322	0.06033	0.28381	0.82746	0.01911	0	2.69989	0.20517	0.53199	1.09109	0.64427	0.99981	0	0	0.96164	0	1.52851	0.05419	0	0	0.02143	0.03627	0.77781	0.00798	0	0.24854	0.40676	0.10468	0	1.2881	1.09974	0	0.20358	0	0.01568	0.0348	0	0	0	0	0.99149	0.00046	0	0	0.01002	0.63338	0.62287	0.03031	1.07531	0	0.00361	0.00377	0.21156	0.45942	0.33495	0.27328	0	0.0031	0.00626	0.02912	0	0.03668	0	0.03608	0.39282	0	0.00111	2.22223	0	0.0013	0.23481	0.94645	0.78938	0.7936	9.06279	0.32315	0	0	0	1.20422	0	0	0	0.1539	0.04415	0.0927	0	1.8434	0	0	0	0.0301	0.06805	0.25597	0	0.14224	0.54151	0	0.01268	0.97699	0.46407	0.0191	0	0.01037	0.42484	0.00188	0.23797	1.13799	0.47401	0.85911	0	0.096	0.52211	0	3.50872	0	0.46881	0.1363	0	0	0.25905	0.06125	0	2.58556	0.23578	0	0	14.65083	0	0.47289	0	0	0.27335	0.02279	0	0	0	0	0	0	0	0	0	0	0.30184	0	0	0.6444	0	0.03459	0	0.4375	0.14827	0.21893	0	0.85768	0	0.58882	0	0.0398	0	0.3662	0	0	0.00488	0	0.05504	0	0	0	0	1.08928	0	0.14507	0.61229	0.37793	1.59442	0.65139	0.22257	0.15613	0.49545	0	0.00151	0.0135	4.74522	2.8479	0	0.01865	0.18563	0.63099	0.20096	0	1.565	1.03419	0	0	0	0	0	0	0	3.77263	0.29496	0.05779	0	0.08373	1.72906	1.72842	0	0.00638	0.03219	0.01745	0	3.09199	0	0	0.16341	0	3.37184	0	0	0	0	0.01241	1.24147	0.0591	0	0.17202	2.5758	0	0.3664	1.75444	0.66632	0	0	0	0.42757	0	0.11691	0	0.94708	3.24168	0	0	0	6.00386	0.55281	0	0.42806	0.88447	0.67405	0.57362	0	0	1.27192	1.4373	0	3.33651	0.00606	3.30931	0.91925	0.24062	0	2.24417	0.13588	1.19856	0.39765
Phascolarctobacterium_sp_CAG_266	1.63623	0	0	0	0	0	0	0	0	0	0	0.59686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00135	0	0	0	0	0.01128	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04718	0	0	0.06071	0.0028	0	0	0	0	0	0	0.32872	0	0	0	0	0	0	0	0.56153	0	0	0	0	0	0	0	0	0	0.49226	0	0	0	0	0	0	0	0	0	0.05322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.37823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.09179	0	0	0	0.17949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.39127	0.31891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phascolarctobacterium_succinatutens	0	0	0	0	0	0	0	0	0	0.57286	0	0	0.37025	0	0	2.67669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.78265	0	0	0	0	0.69636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.47713	0	0	0	0	0.34621	1.72495	0	0.86795	0	1.47339	0	0	0	0	0	0	0	0	0	0	0	0	0.31734	0	0	0	0	0	0	0	0	2.54925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.29335	0	0	0	0	0	0	0	0.91421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.29592	0	0	0	0	0	0.09379	0	0	0	0	0	0	0	1.66401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.37669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.96252	2.62378	0	0	0	0	0	0	0	0	8.95236	0	0	0	0.91475	0	0	0	0	0	0	0	0	0	0
Megamonas_funiformis	0	0	0.11085	0	0	0	0	0	0	0.11924	0	0	0	0	0.22837	1.64445	0	0.04848	0	0	0	0	0	0	7.41382	0	0	0	0.46667	0	0.27114	0	0	0	0.52433	13.55956	0	0	0.19663	0	0	0	0	0	0	0.02289	0	0	0	0.0121	0.04966	0	0.29821	0	0.18702	0	0	0	0	1.27173	0.14202	0	0	0.13873	0	0	0	0	0	0.61178	0	0.32927	0	0	0	0.56419	0	0.05265	0.22072	0.03335	0.05169	0	0	0	0.21468	0	0	0	0	0	0.0594	0	0	0.04438	0	0	0	0	0.50579	0	0	0	0	0	0	22.20856	0	4.67252	19.8218	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02549	0	0	0	0	0	0	0	0.05077	3.12894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.52422	0	0	0	0	0	0.50561	0	0	0	0.04795	0.18996	0	0	0	0	0	0.0042	0	0	0	0.01122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.42668	0	0	0	0	0	0	4.27195	0.01642	13.0058	0.00489	0	0	0	0	0	0.01121	0	0	0	0	0	1.09393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25935	0	6.78134	0	0	0	0	0	16.86469	0.08313	0	0	0	0	0	0	0	0.01692	12.07538	0	0	0.02035	0	0
Megamonas_funiformis_CAG_377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.75046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.24497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.69453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.24711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Megamonas_hypermegale	0	0	0	0	0	0	0	0	0	0.00692	0	0.22999	0	0	0.57842	0.2757	0	0.88153	0	0	0	0	0	0	0.30826	0	0	3.11481	0.95302	0	0.06298	0	0	0	1.19275	1.96408	0	0	0.03071	0	0	0	0	0	0	0	0	0	0	0	0.00569	7.16168	0.21096	0	0.14583	0	0	0	0	0.07116	0.01365	0	0	0	0	0	0	0	0	0.48746	0	0.10706	0	0	0	0.3155	0	0	1.15932	0.1442	0.27237	0.12339	0	0	0.00415	0	0	0	0	0	0	0	0	0.02264	0.00386	0	0	0	0.27355	0	0	0	0	0	0	6.25046	0	5.4249	5.30708	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00425	0	0	0	0	0	0	0	0.02198	2.7058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01461	0	0	0	1.05136	0	0	0	0	0	0.04303	0	0	0	0	0.79352	0	0	0	0	0	0.01712	0	0	0	0.06481	0	0	0.4379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0739	0	0	0	0	0	0	0.35266	0	0.69121	0	0	0	0	0	0	0	0	0	0	0	0	0.36309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.64372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10921	0	2.05555	0	0	0	0	0	1.09893	0.01083	0	0	0	0	0	0	0	0	0.65943	0	0	0.01682	0	0
Megamonas_rupellensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03147	0	0	0	0	0	0	0	0.04615	1.94984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.32818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mitsuokella_jalaludinii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00191	0	0	0	0	0	0	0	0	0	0	0.00992	0	0	0	0	0	0	0	0	0	0	0	0.00092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00336	0.00075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04074	0	0
Mitsuokella_multacida	0	0	0	0	0	0	0	3.01957	0	0	0	0	0	0	0	0	0	0	0.00173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.62676	0	0	0.05924	0.02509	0	0.01989	0	0	0	0	10.60402	0	0	0.29136	0	0	0	0	0	0	0	0	4.33182	0	0	0	0	0	0	0.32709	0	0	0	0	0	0	0.04726	0.04451	0	0.00858	0	0	0	0	0	0	0	0	0	0	0.46229	0.01081	0	0	0	0.00725	0	0	0	0	0	0	0	0.02984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05678	0.06607	0	0.34693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.09961	0.97169	0	0	0	0	0	0.01982	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04284	0	0	0	0	0	0	0	0.0066	0	0	3.88258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.25095	0.12915	0	0	0	0	0	0	0	0
Selenomonas_noxia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.23591	0	0	0	0	0	0	0	0	0.16067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Selenomonas_sp_oral_taxon_138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Selenomonas_sputigena	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.44867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Allisonella_histaminiformans	0.02557	0	0	0	0	0	0.01075	0	0.00531	0	0.03563	0	0	0	0.00314	0.00976	0	0	0	0	0	0.00508	0	0	0	0	0	0	0	0.00383	0	0	0.00576	0	0.00968	0	0.01419	0	0.00778	0.00102	0	0	0.00552	0	0	0.01899	0	0	0	0	0	0	0	0.04039	0.12756	0	0.22784	0	0	0	0.0033	0	0	0	0.02263	0	0.10917	0	0.32683	0	0	0.00277	0.00346	0	0	0.01505	0	0.00372	0.44014	0.00618	0.0119	0.00066	0	0	0	0	0	0	0	0	0.0391	0	0.005	0.00488	0.00054	0	0	0	0.04687	0	0	0.03011	0	0	0	0	0.0019	0	0	0	0	0	0	0	0	0	0	0	0.02851	0	0.01381	0	0.02288	0	0	0.01082	0	0.0064	0	0	0.00063	0	0	0	0	0	0	0	0.00559	0	0	0	0	0	0	0	0.06416	0	0.08223	0	0	0.02938	0	0	0	0.0205	0	0	0	0	0	0	0	0	0	0.02395	0	0	0	0.35471	0	0	0	0.2077	0.02566	0	0	0	0.01613	0	0	0	0	0	0	0	0	0	0	0.0255	0	0	0	0.15252	0	0	0	0	0.01972	0	0	0	0.0696	0	0.01425	0	0.00186	0	0	0	0	0	0	0.02635	0	0	0.07466	0.10908	0.07396	0	0	0	0	0	0	0.04068	0	0	0	0	0	0.53173	0.00339	0	0	0	0.003	0	0	0	0	0.23744	0	0.02058	0	0	0.38842	0	0.34577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.20791	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04579	0.01987	0	0	0.0064	0.01515	0	0.00361	0.04063	0
